강의번호,강의명,강의실,담당교수,정원,이수구분,영역,학년,학과ID,학점,현재인원
13336,V2X네트워크프로그래밍,,,30,,비영역과목,전체학년,,3,0
13337,V2X통신시스템,,,30,,비영역과목,전체학년,,3,0
13339,딥러닝,,,30,,비영역과목,전체학년,,3,0
13340,모빌리티서비스,,,30,,비영역과목,전체학년,,3,0
10093,졸업종합지도,,,30,,비영역과목,전체학년,,1,0
10121,졸업종합지도,,,30,,비영역과목,전체학년,,1,0
10144,졸업종합지도,1308,,30,,비영역과목,전체학년,,1,0
10411,졸업종합지도,X018,,30,,비영역과목,전체학년,,1,0
10464,졸업종합지도,,,30,,비영역과목,전체학년,,1,0
10497,졸업종합지도,9543,,30,,비영역과목,전체학년,,1,0
10517,졸업종합지도,9429,,30,,비영역과목,전체학년,,1,0
10544,졸업종합지도,M102,,30,,비영역과목,전체학년,,1,0
10573,졸업종합지도,,,30,,비영역과목,전체학년,,1,0
10593,졸업종합지도,1604,,30,,비영역과목,전체학년,,1,0
10647,졸업종합지도,3438,,30,,비영역과목,전체학년,,1,0
10743,졸업종합지도,3234,,30,,비영역과목,전체학년,,1,0
10765,졸업종합지도,X018,,30,,비영역과목,전체학년,,1,0
10783,졸업종합지도,3223,,30,,비영역과목,전체학년,,1,0
10853,졸업종합지도,G305,,30,,비영역과목,전체학년,,1,0
10876,졸업종합지도,3124,,30,,비영역과목,전체학년,,1,0
10942,졸업종합지도,M203,,30,,비영역과목,전체학년,,1,0
11001,졸업종합지도,B124,,30,,비영역과목,전체학년,,1,0
11043,졸업종합지도,9529,,30,,비영역과목,전체학년,,1,0
11087,졸업종합지도,X018,,30,,비영역과목,전체학년,,1,0
11152,졸업종합지도,G203,,30,,비영역과목,전체학년,,1,0
11223,졸업종합지도,U212,,30,,비영역과목,전체학년,,1,0
11242,졸업종합지도,ML317,,30,,비영역과목,전체학년,,1,0
11289,졸업종합지도,ML106,,30,,비영역과목,전체학년,,1,0
11366,졸업종합지도,H520,,30,,비영역과목,전체학년,,1,0
11403,졸업종합지도,M610,,30,,비영역과목,전체학년,,1,0
11418,졸업종합지도,ML607,,30,,비영역과목,전체학년,,1,0
11448,졸업종합지도,U307,,30,,비영역과목,전체학년,,1,0
11535,졸업종합지도,7514,,30,,비영역과목,전체학년,,1,0
11682,졸업종합지도,ML425,,30,,비영역과목,전체학년,,1,0
11689,졸업종합지도,1504,,30,,비영역과목,전체학년,,1,0
11710,졸업종합지도,2208,,30,,비영역과목,전체학년,,1,0
11801,졸업종합지도,U205,,30,,비영역과목,전체학년,,1,0
11817,졸업종합지도,,,30,,비영역과목,전체학년,,1,0
12182,졸업종합지도,M404,,30,,비영역과목,전체학년,,1,0
12271,졸업종합지도,X018,,30,,비영역과목,전체학년,,1,0
12300,졸업종합지도,X018,,30,,비영역과목,전체학년,,1,0
12390,졸업종합지도,M501,,30,,비영역과목,전체학년,,1,0
12486,졸업종합지도,M304,,30,,비영역과목,전체학년,,1,0
12644,졸업종합지도,ML313,,30,,비영역과목,전체학년,,1,0
12708,졸업종합지도,ML514,,30,,비영역과목,전체학년,,1,0
12739,졸업종합지도,,,30,,비영역과목,전체학년,,1,0
12994,졸업종합지도,ML416,,30,,비영역과목,전체학년,,1,0
13039,졸업종합지도,1313,,30,,비영역과목,전체학년,,1,0
13065,졸업종합지도,G202,,30,,비영역과목,전체학년,,1,0
13190,졸업종합지도,X018,,30,,비영역과목,전체학년,,1,0
13216,졸업종합지도,7509,,30,,비영역과목,전체학년,,1,0
13252,졸업종합지도,U639,,30,,비영역과목,전체학년,,1,0
13289,졸업종합지도,9547,,30,,비영역과목,전체학년,,1,0
11290,기계재료,ML106,,30,,비영역과목,전체학년,,3,0
10094,졸업종합지도(복),,,30,,비영역과목,전체학년,,1,0
10122,졸업종합지도(복),,,30,,비영역과목,전체학년,,1,0
10413,졸업종합지도(복),X018,,30,,비영역과목,전체학년,,1,0
10465,졸업종합지도(복),,,30,,비영역과목,전체학년,,1,0
10518,졸업종합지도(복),9429,,30,,비영역과목,전체학년,,1,0
10545,졸업종합지도(복),M102,,30,,비영역과목,전체학년,,1,0
10574,졸업종합지도(복),,,30,,비영역과목,전체학년,,1,0
10594,졸업종합지도(복),1604,,30,,비영역과목,전체학년,,1,0
10648,졸업종합지도(복),3438,,30,,비영역과목,전체학년,,1,0
10766,졸업종합지도(복),X018,,30,,비영역과목,전체학년,,1,0
10784,졸업종합지도(복),3223,,30,,비영역과목,전체학년,,1,0
10785,졸업종합지도(복),3234,,30,,비영역과목,전체학년,,1,0
10852,졸업종합지도(복),G305,,30,,비영역과목,전체학년,,1,0
10877,졸업종합지도(복),3131,,30,,비영역과목,전체학년,,1,0
10946,졸업종합지도(복),M203,,30,,비영역과목,전체학년,,1,0
11002,졸업종합지도(복),B124,,30,,비영역과목,전체학년,,1,0
11088,졸업종합지도(복),X018,,30,,비영역과목,전체학년,,1,0
11224,졸업종합지도(복),U212,,30,,비영역과목,전체학년,,1,0
11243,졸업종합지도(복),ML317,,30,,비영역과목,전체학년,,1,0
11291,졸업종합지도(복),ML106,,30,,비영역과목,전체학년,,1,0
11356,졸업종합지도(복),M304,,30,,비영역과목,전체학년,,1,0
11367,졸업종합지도(복),H520,,30,,비영역과목,전체학년,,1,0
11404,졸업종합지도(복),M610,,30,,비영역과목,전체학년,,1,0
11419,졸업종합지도(복),ML607,,30,,비영역과목,전체학년,,1,0
11449,졸업종합지도(복),U307,,30,,비영역과목,전체학년,,1,0
11687,졸업종합지도(복),ML425,,30,,비영역과목,전체학년,,1,0
11690,졸업종합지도(복),1504,,30,,비영역과목,전체학년,,1,0
11711,졸업종합지도(복),2208,,30,,비영역과목,전체학년,,1,0
11793,졸업종합지도(복),U639,,30,,비영역과목,전체학년,,1,0
11802,졸업종합지도(복),U205,,30,,비영역과목,전체학년,,1,0
12204,졸업종합지도(복),M404,,30,,비영역과목,전체학년,,1,0
12273,졸업종합지도(복),X018,,30,,비영역과목,전체학년,,1,0
12301,졸업종합지도(복),X018,,30,,비영역과목,전체학년,,1,0
12391,졸업종합지도(복),M501,,30,,비영역과목,전체학년,,1,0
12646,졸업종합지도(복),ML313,,30,,비영역과목,전체학년,,1,0
12707,졸업종합지도(복),ML514,,30,,비영역과목,전체학년,,1,0
12741,졸업종합지도(복),,,30,,비영역과목,전체학년,,1,0
12993,졸업종합지도(복),ML416,,30,,비영역과목,전체학년,,1,0
13041,졸업종합지도(복),1313,,30,,비영역과목,전체학년,,1,0
13177,졸업종합지도(복),,,30,,비영역과목,전체학년,,1,0
13191,졸업종합지도(복),X018,,30,,비영역과목,전체학년,,1,0
13212,졸업종합지도(복),,,30,,비영역과목,전체학년,,1,0
10646,나노화학,3232,,30,,비영역과목,전체학년,,3,0
12699,최적화,ML314/ML313,,30,,비영역과목,전체학년,,3,0
12700,컴퓨터비전과패턴인식,ML313,,30,,비영역과목,전체학년,,3,0
12698,설명가능한인공지능 [학내가상],학내가상,,30,,비영역과목,전체학년,,3,0
12451,고용관계론,U507,,30,,비영역과목,전체학년,,3,0
12551,서비스마케팅,U501,,30,,비영역과목,전체학년,,3,0
11794,법인세회계,U609,,30,,비영역과목,전체학년,,3,0
12327,헬스케어디바이스설계2(캡스톤디자인),ML518,,30,,비영역과목,전체학년,,3,0
10637,PINE시뮬레이션실습1,118,,30,,비영역과목,전체학년,,1,0
10638,PINE시뮬레이션실습1,118,,30,,비영역과목,전체학년,,1,0
10639,PINE시뮬레이션실습1,118,,30,,비영역과목,전체학년,,1,0
12310,졸업종합지도,X018,,30,,비영역과목,전체학년,,1,0
11420,바이오메디컬시스템설계1(캡스톤디자인),ML616,,30,,비영역과목,전체학년,,2,0
11421,의용메카트로닉스공학설계1(캡스톤디자인),ML618,,30,,비영역과목,전체학년,,2,0
13321,고급XR프로그래밍,,,30,,비영역과목,전체학년,,3,0
13320,모터이론및제어,,,30,,비영역과목,전체학년,,3,0
13324,무선통신,,,30,,비영역과목,전체학년,,3,0
12206,전력계통(캡스톤디자인),H205,,30,,비영역과목,전체학년,,3,0
12555,경영정보론,U501,,30,,비영역과목,전체학년,,3,0
11692,디지털헬스케어PBL(캡스톤디자인),1620,,30,,비영역과목,전체학년,,2,0
11619,실험동물학,1313,,30,,비영역과목,전체학년,,3,0
11368,게임엔진렌더링,H319,,30,,비영역과목,전체학년,,3,0
11369,3D포트폴리오1,H319,,30,,비영역과목,전체학년,,3,0
11371,독립프로젝트연구4,H317,,30,,비영역과목,전체학년,,3,0
10025,디자인트렌드,9127,,30,,비영역과목,전체학년,,3,0
10351,의사의직업소명실습,,,30,,비영역과목,전체학년,,1,0
12476,바이오매스공학,3230,,30,,비영역과목,전체학년,,3,0
13223,신약개발방법론,ML105,,30,,비영역과목,전체학년,,3,0
13224,신약창출EPBL(캡스톤디자인),1614,,30,,비영역과목,전체학년,,3,0
13315,전기차구동파워일렉트릭시스템,,,30,,비영역과목,전체학년,,3,0
12742,플랫폼비즈니스의이해,,,30,,비영역과목,전체학년,,3,0
12743,만화애니메이션산업의이해,,,30,,비영역과목,전체학년,,3,0
13286,디스플레이광학부품,9528,,30,,비영역과목,전체학년,,3,0
13213,청소년기관현장실습,7509,,30,,비영역과목,전체학년,,3,0
12634,작업치료사현장실습1,X016,,30,,비영역과목,전체학년,,3,0
12636,작업치료사현장실습2,X016,,30,,비영역과목,전체학년,,3,0
12633,작업치료사현장실습3,X016,,30,,비영역과목,전체학년,,3,0
12626,글로벌기업론,U531,,30,,비영역과목,전체학년,,3,0
12624,해운경영론,U513,,30,,비영역과목,전체학년,,3,0
12744,마케팅조사방법론,,,30,,비영역과목,전체학년,,3,0
12746,콘텐츠커머스,,,30,,비영역과목,전체학년,,3,0
12751,문화마케팅사례연구,,,30,,비영역과목,전체학년,,3,0
12526,스마트모빌리티시스템,M102,,30,,비영역과목,전체학년,,3,0
12566,스마트모빌리티시스템,M102,,30,,비영역과목,전체학년,,3,0
12597,수상스포츠1,G203,,30,,비영역과목,전체학년,,2,0
12595,스포츠경영전략,G203,,30,,비영역과목,전체학년,,2,0
12585,글로벌스포츠행정및정책,G203,,30,,비영역과목,전체학년,,2,0
12605,전공학술세미나,G302,,30,,비영역과목,전체학년,,1,0
12623,포트폴리오제작실습1,U106-1,,30,,비영역과목,전체학년,,3,0
12619,2D포트폴리오1,H410,,30,,비영역과목,전체학년,,3,0
12620,2D콘텐츠세미나,H410,,30,,비영역과목,전체학년,,3,0
12704,오디션현장실습1(캡스톤디자인),H405,,30,,비영역과목,전체학년,,2,0
13295,디스플레이실험계획,9120,,30,,비영역과목,전체학년,,3,0
11820,건축실무와경영,B223,,30,,비영역과목,전체학년,,3,0
11821,건축설계Ⅸ(캡스톤디자인),,,30,,비영역과목,전체학년,,6,0
11823,건축설계Ⅸ(캡스톤디자인),,,30,,비영역과목,전체학년,,6,0
11824,건축설계Ⅸ(캡스톤디자인),,,30,,비영역과목,전체학년,,6,0
11829,미래건축기술,B223,,30,,비영역과목,전체학년,,3,0
11830,졸업종합지도,,,30,,비영역과목,전체학년,,1,0
12762,디지털디자인2(캡스톤디자인),,,30,,비영역과목,전체학년,,3,0
12392,현장실습(인턴십2),X016,20024001,30,전공,,전체학년,39,12,0
12393,S-OJT1,X016,20024001,30,전공,,전체학년,39,8,0
12348,컴퓨터개론,M503,20024001,30,학부(과)기초,,1학년,39,3,0
12351,파이썬프로그래밍,M503,20024002,30,학부(과)기초,,1학년,39,3,0
12353,웹프로그래밍,M503,20024003,30,전공,,1학년,39,3,0
12354,파이썬프로그래밍실습,M518,20024002,30,전공,,1학년,39,1,0
12355,파이썬프로그래밍실습,M518,20024002,30,전공,,1학년,39,1,0
12356,이산수학,M502,20024004,30,전공,,2학년,39,3,0
12357,JAVA프로그래밍,M502,20024005,30,학부(과)기초,,2학년,39,3,0
12358,JAVA프로그래밍실습,M520,20024006,30,전공,,2학년,39,1,0
12359,JAVA프로그래밍실습,M518,20024006,30,전공,,2학년,39,1,0
12360,자료구조실습,M518,20024013,30,전공,,2학년,39,1,0
12361,자료구조실습,M518,20024013,30,전공,,2학년,39,1,0
12374,컴퓨터아키텍쳐,M502,20024001,30,전공,,2학년,39,3,0
12376,자료구조,M503,20024009,30,학부(과)기초,,2학년,39,3,0
12377,예비창업설계,M503,20024010,30,전공,,2학년,39,2,0
12378,예비창업설계,M502,20024010,30,전공,,2학년,39,2,0
12379,리눅스시스템,M520,20024003,30,전공,,2학년,39,3,0
12380,컴퓨터그래픽스,M520,20024009,30,전공,,3학년,39,3,0
12381,컴퓨터네트워크,M502,20024014,30,전공,,3학년,39,3,0
12382,인공지능,M518,20024006,30,전공,,3학년,39,3,0
12383,운영체제,M503,20024002,30,전공,,3학년,39,3,0
12384,DB프로그래밍,M520,20024001,30,전공,,3학년,39,3,0
12308,전공영어기초,H517,20024008,30,학부(과)기초,,3학년,39,2,0
12309,전공영어기초,H517,20024008,30,학부(과)기초,,3학년,39,2,0
12385,HCI프로그래밍,M520,20024011,30,전공,,3학년,39,3,0
12386,네트워크프로그래밍,M518,20024005,30,전공,,4학년,39,3,0
12472,모바일프로그래밍,M518,20024007,30,전공,,4학년,39,3,0
12387,교과교육론,M501,20024001,30,전공,,4학년,39,3,0
13307,임베디드소프트웨어,M518,20024011,30,전공,,4학년,39,3,0
12388,산학캡스톤디자인,M503,20024001,30,학부(과)기초,,4학년,39,3,0
12389,패턴인식,M518,20024012,30,전공,,4학년,39,3,0
12390,졸업종합지도,M501,20024001,30,학부(과)기초,,4학년,39,1,0
12391,졸업종합지도(복),M501,20024001,30,복수전공1,,4학년,39,1,0
10027,의학용어,1403,20024015,30,전공,,1학년,1,2,0
10308,의료윤리,,20024016,30,전공,,1학년,2,1.5,0
10047,간호학개론,1209,20024017,30,전공,,1학년,3,2,0
10650,IPP1,X016,20024018,30,전공,,전체학년,4,40,0
10767,식품학,3223,20024019,30,전공필수,,1학년,5,3,0
10856,공중보건학,3131,20024020,30,학부(과)기초,,1학년,6,3,0
10001,현장실습(인턴십2),,20024021,30,전공,,전체학년,7,40,0
12063,체육사,G202,20024022,30,전공,,1학년,8,2,0
11157,특수체육론,G203,20024023,30,전공,,3학년,9,2,0
10827,전공실기,G401,20024024,30,학부(과)기초,,1학년,10,2,0
10555,유아언어교육,7508,20024025,30,전공,,2학년,11,3,0
11530,초등미술과교육,7514,20024026,30,전공,,4학년,12,3,0
13209,청소년프로그램개발과평가,6414,20024027,30,전공,,4학년,13,3,0
12343,행정법총론,U426,20024028,30,학부(과)기초,,2학년,14,3,0
13067,정보체계론,U426,20024029,30,전공,,2학년,15,3,0
11440,민간경비론,U324,20024030,30,전공,,3학년,16,3,0
10393,사회복지지도감독론,U408,20024031,30,전공,,3학년,17,3,0
12661,국제경영전략,U513,20024032,30,전공,,4학년,18,3,0
10099,컨벤션이벤트경영론,U210,20024033,30,전공,,2학년,19,3,0
13018,캡스톤디자인1,X018,20024034,30,전공,,4학년,20,3,0
10749,금융보험기초,U521,20024035,30,학부(과)기초,,1학년,21,3,0
12737,기술발전과문화산업,U1214,20024036,30,전공,,3학년,22,3,0
11787,세법기초와부가가치세,U609,20024037,30,전공,,3학년,23,3,0
11400,빅데이터이해,M618,20024038,30,전공,,4학년,24,3,0
12523,전자기학,M203,20024039,30,학부(과)기초,,2학년,25,3,0
10535,전자장,M103,20024040,30,전공,,3학년,26,3,0
12140,전기공학응용소프트웨어2,M419,20024041,30,전공,,2학년,27,3,0
12502,회로이론실험,M321,20024042,30,학부(과)기초,,2학년,28,2,0
10614,화합물분석계획,9120,20024043,30,학부(과)기초,,4학년,29,3,0
10474,일반화학1,9526,20024044,30,학부(과)기초,,1학년,30,3,0
11042,신소재응용종합설계,9534,20024045,30,전공,,4학년,31,3,0
10973,열역학1,B114,20024046,30,학부(과)기초,,2학년,32,3,0
12475,어셈블리언어,9428,20024047,30,전공,,2학년,33,3,0
11672,의료전기전자실습(캡스톤디자인),1507,20024048,30,전공,,2학년,34,2,0
